"label","year","month","day","region","island","side","id_reef","reef","reef_joined","protection_status","latitude","longitude","habitat","transect","area","phylum","taxa1","taxa2","taxa3","family","trophic_group","trophic_level","functional_groups","a_ord","b_pen","species","quantity","size","biomass"
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,8,0.0073
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,10,0.0095
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,12,0.0082
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,20,0.0381
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,20,0.0763
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,12,0.0165
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,20,0.0381
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",20,1,1e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,17,0.0703
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,6,0.001
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",6,10,0.0286
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,13,0.0105
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,10,0.0143
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,4,6e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,5,6e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,12,0.0165
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,18,0.0278
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,10,0.0143
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,8,0.0049
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",4,20,0.1525
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,20,0.0381
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,4,6e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",6,18,0.1668
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,4,9e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,10,0.0095
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,18,0.0556
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,20,0.1144
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,18,0.0556
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,4,3e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,8,0.0024
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,6,0.001
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,17,0.0468
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,15,0.0161
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,8,0.0049
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",5,20,0.1907
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,18,0.0278
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,14,0.0262
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,8,0.0073
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",6,12,0.0494
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,12,0.0165
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",4,6,0.0041
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,15,0.0322
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,10,0.0095
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,20,0.0763
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",6,18,0.1668
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",4,14,0.0523
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,17,0.0468
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",3,12,0.0247
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,4,3e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,11,0.0127
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,20,0.0381
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,20,0.0381
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",2,4,6e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,15,0.0161
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,12,0.0082
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,17,0.0234
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",1,20,0.0381
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Herbivore",2,"grazers",0.0286,3,"Acanthurus coeruleus",4,17,0.0937
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Anguilliformes","Muraenidae","Piscivore",4.5,"pisci-invertivores",0.001,3.158,"Gymnothorax miliaris",1,20,0.0021
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Anguilliformes","Muraenidae","Carnivore",3.84,"pisci-invertivores",0.0109,2.574,"Gymnothorax moringa",1,34,0.0159
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Anguilliformes","Muraenidae","Carnivore",3.84,"pisci-invertivores",0.0109,2.574,"Gymnothorax moringa",1,40,0.0242
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Anguilliformes","Muraenidae","Carnivore",3.84,"pisci-invertivores",0.0109,2.574,"Gymnothorax moringa",1,26,0.008
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Anguilliformes","Muraenidae","Carnivore",3.84,"pisci-invertivores",0.0109,2.574,"Gymnothorax moringa",1,16,0.0023
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",12,18,0.11
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",6,17,0.0479
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,14,0.01
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,12,0.0069
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",10,15,0.0592
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",1,20,0.0118
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",4,18,0.0367
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,16,0.0138
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,18,0.0183
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,17,0.016
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",1,14,0.005
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,18,0.0183
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",14,20,0.1652
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,14,0.01
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",3,19,0.0313
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,15,0.0118
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",1,16,0.0069
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",2,18,0.0183
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",1,20,0.0118
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Haemulidae","Carnivore",3.46,"macro-invertivores",0.0534,2.4,"Haemulon flavolineatum",4,18,0.0367
